id,target,text_spacy_Lemmatized
6833,0, gon na say it again  there be plenty of talent on this squad and there be nothing I want more than win basketball I
10546,1, hi there  I be sorry to hear that you be have issue with your broadband service  apology for all th
6202,0, greens policy platform support hazard reduction  check it  green comprise less th
5765,0, it have a slightly flatten  lizard  like nose  and a mouth that look normal until it open  split wide and r
4285,1, feral camel cull in drought  hit australia  
1201,0,  meghan become a target because she be a mix  race american with no aristocratic blood  who dare to import vaguely progr
10918,0, here be all of the confirm   outfit skin and weapon camo come in today s grand soire arcade event
578,0, if 0bama be still potus  the chicom would ve steal the presidency  cuz no one in os administration would help taiwa
6315,1, tree and house at the foot of taal volcano be partly bury in deep ashfall on tuesday  alert level still remain
8091,0, this be cool  clearly a player we ve monitor and be interested in for long than everyone think  not just some panic bu
2184,0, more than kg of carrot and sweet potato have be drop from plane to feed wildlife displace from the  catast
5854,0, what be slow fashion  why should you care  how can you get start  slow fashion stylist  jenna flood aka the ironic mi
1437,0, have one when I be your age  be careful what you wish for  of my high school class come home in body bag 
10017,0, bernie sanders  every direct reference to israel be negative never mention pakistan or its abuse of human right never
10941,0, the  foreign spy  from a country consider an al
1687,0, be it a case of do as I say  not as I do  tv station show two picture of detroit fire department s top brass pose in fr
9239,0, first pay commission be do  I be no long take commission     
1013,0,   late commander fred nkuranga rubereza  one of the great hero of the nra  updf pass away in as
3766,1, thi be an apparent derailment at   this morning but or do not seem to know anything ab
5087,0, with vp leni at the evacuation center in san jose  batangas  nanawagan si mayor ben patron ng portalet  tulungan natin ang
7581,0, joe rogan go on carnivore diet  suffer explosive diarrhea   a rainfor mudslide overtake a mountain road 
5650,0, yes  oampg worker keep we safe and warm  as do the people who keep our road clear  keep our light on  first respond
4202,0, wombat have be spot exhibit  shepherd  behaviour  herd at risk animal to safety  share their burrow
9336,1, australian open player collapse on court as bushfire smoke cover melbourne   video
3428,0, a new year resolution for architect  never demolish  the case for  never demolish another building
8315,0, that be what I mean  I guess  there be always a margin that either candidate can sway to one side or t
8077,0, I m not understand again  he do what    someone please explain because everyone be now panic
7803,0, lol 49er will obliterate the packer
6414,0, ya allah  forgive my brother  amp  sister for their sin  amp  save they from the hellfire  the trial of this life  amp  punishmen
9677,1, schumer first demand the technology after a bombing attempt between penn station and port authority 
366,0, arm in armageddon part I  freeze
3557,0, housing unit for judge after demolition of eight bungalow at ridge
3948,0, because all documentary proof have be destroy during congress rule to protect shashi tharoor 
1277,0, bloody hell
7182,0, now  it be possible that sometimes  the banging be nt quite loud
6317,0, remind I of the book heat wave by eric klinenberg as well as this nyt article about los angeles 
6153,0, first  do no harm   unless your sponsor and friend stand to make a ton of cash fro
2364,0,  increase sexual constraint  either pre or post  nuptial  always lead to increase flourish of a culture 
4970,0, this be from kerala  imagine  we r already an islamic state down south  slowly one by one state
9747,1, death toll in pakistan mosque suicide bombing rise to 
6361,0, sneak attack from coast to do  I see  the dead  the wave mean  white heat be my 
5602,0, if the astro can fire aj hinch and jeff luhnow after the run they ve have  the texan need to get to fire bill obrien right n
4107,0,  short thread  modern au   when they started date  lxc send a bouquet of rose and flower for jc  cue t
7860,0, any election in which the green be obl
1349,0, joy superhero st
8146,0, mcconnell be panic at the prospect of lose a state he think he could take for grant    not on your 
3074,0, yoooooooo wtf   she pretend she be dead in the middle of the fight   never see that one before  
10944,0, face with a corrupt  cynical  ruthless  repressive dictatorship  the resistance have formidable weapon to draw on  such
9854,0, first episode  andami ng realisation  how to survive in the middle of nowhere   
7765,0, the current administration wo nt do that  they re more likely to obliterate projection 
8268,0, y all stop talk to black people with twitter account that start in late or this month  stop  they re l
9744,1, death toll in pakistan mosque suicide bombing rise to 
1639,0, I be gon na pick that  juanita be my favourite track    barbara barbar
2957,0, pro  amnesty southern baptist convention be in damage control after push open border and its tie to soro be expose h
6273,1, melbourne s air quality  bad in the world  as bushfire continue to burn across victoria
1065,0, yet the blight of homelessness remain 
2698,1, unian info the ukrainian plane that crash kill all its victim in iran would have face the same fate beca
2085,0, energetic and comedic redhead teen  just see on   play age northern and american accent  work wi
4959,0, richard branson engulf in crisis at flybe after virgin rescue     
9335,0,     our weekly reminder to test your smoke  amp  co alarm  let spread the word and keep
9683,0, I ve maintain my view on the woman  she be after her interest and at interval  seek public support a
3669,1, freight train derail ahead of you  they do check
